T2-MI-3T:[2185163, 2185846, 2186390, 2187183, 2187183, 2188656, 2189366, 2188927, 2186880, 2186880, 2184487, 2183908, 2184232, 2184583, 2184583, 2184359, 2184410, 2184640, 2185383, 2185383, 2186495, 2187686, 2188219, 2187092, 2187092, 2184623, 2183062, 2183137, 2183181, 2183181, 2183489, 2183473, 2183540, 2183961, 2183961, 2184780, 2185670, 2186896, 2186800, 2186800]
LG-HR-3T:[2181160, 2181098, 2181098, 2181617, 2182347, 2183261, 2183261, 2184358, 2185436, 2186045, 2184737, 2184737, 2182172, 2181661, 2181879, 2182176, 2182176, 2182776, 2182481, 2182202, 2183225, 2183225, 2183749, 2184679, 2185740, 2186471, 2186471, 2185518, 2183523, 2181633, 2180735, 2180735, 2180738, 2180738, 2180951, 2181005, 2181005, 2181232, 2182286, 2183273]
IF-SO-3T:[2181981, 2181981, 2182242, 2182301, 2182675, 2182675, 2183341, 2184236, 2185697, 2186494, 2186494, 2187000, 2186465, 2184129, 2182176, 2182176, 2181412, 2181853, 2181553, 2181609, 2181609, 2181526, 2181885, 2182689, 2183183, 2183183, 2184212, 2185011, 2184911, 2182383, 2182383, 2180267, 2178907, 2179308, 2179377, 2179377, 2179091, 2178826, 2178853, 2179633]
T2-SO-3T:[2172614, 2172614, 2172745, 2173149, 2173702, 2174129, 2174129, 2173933, 2174891, 2175378, 2175868, 2175868, 2176917, 2174664, 2174664, 2172336, 2172336, 2170920, 2171026, 2171576, 2172007, 2172007, 2172090, 2172548, 2172884, 2173794, 2173794, 2174983, 2175805, 2176878, 2175782, 2175782, 2173459, 2171982, 2171349, 2172277, 2172277, 2171922, 2172614, 2172531]
FI-MI-3T:[2175304, 2172476, 2172476, 2171743, 2173268, 2174071, 2174192, 2174192, 2175065, 2178207, 2179968, 2180163, 2180163, 2179931, 2179171, 2178364, 2175377, 2175377, 2172727, 2171124, 2171091, 2172055, 2172055, 2172987, 2172987, 2173780, 2174843, 2174843, 2176071, 2177204, 2178738, 2179166, 2179166, 2177729, 2175896, 2175416, 2175992, 2175992, 2176785, 2177419]
LT-MI-3T:[2179645, 2180082, 2180561, 2181527, 2181527, 2181995, 2181295, 2179395, 2177901, 2177901, 2177585, 2177929, 2178027, 2178718, 2178718, 2179442, 2176349, 2172856, 2174349, 2174349, 2177734, 2180642, 2180515, 2180089, 2180089, 2179421, 2177745, 2177445, 2176878, 2176878, 2175667, 2173928, 2172620, 2172364, 2172364, 2171520, 2171175, 2170373, 2168419, 2168419]
T3-MI-3T:[2152243, 2152419, 2152748, 2153433, 2154355, 2154355, 2155944, 2156455, 2155304, 2153972, 2153972, 2153550, 2153824, 2153377, 2153550, 2153550, 2154709, 2156154, 2157230, 2157163, 2157163, 2158012, 2158423, 2158095, 2155609, 2155609, 2153575, 2153117, 2153110, 2153452, 2153452, 2153191, 2153367, 2153922, 2154345, 2154345, 2155227, 2156058, 2157258, 2157703]
PS-SO-3T:[2153325, 2154986, 2156821, 2156821, 2158287, 2157698, 2153119, 2153119, 2148387, 2145548, 2143832, 2143594, 2143594, 2143047, 2143363, 2143636, 2145565, 2149096, 2149096, 2150006, 2152887, 2152820, 2152820, 2152923, 2150989, 2150734, 2150599, 2150599, 2151130, 2150753, 2150076, 2149977, 2149977, 2150019, 2150152, 2150599, 2151378, 2151378, 2150373, 2148233]
LP-MI-3T:[2134331, 2137608, 2141682, 2141682, 2144801, 2145998, 2147465, 2148385, 2148385, 2150461, 2150291, 2150369, 2149863, 2149863, 2148778, 2149593, 2149836, 2150023, 2150023, 2151432, 2149844, 2148547, 2148758, 2148758, 2147837, 2148730, 2149354, 2150474, 2150474, 2150740, 2152236, 2153950, 2155418, 2155418, 2157243, 2158050, 2158313, 2157293, 2157293, 2155465]
PD-MI-3T:[2159373, 2158430, 2157618, 2157169, 2157169, 2157059, 2156983, 2157079, 2157698, 2157698, 2158401, 2159343, 2160227, 2158799, 2158799, 2156683, 2155203, 2154985, 2154233, 2154233, 2154593, 2154328, 2154669, 2154951, 2154951, 2155031, 2155450, 2155455, 2155429, 2155429, 2153856, 2151318, 2149428, 2148173, 2148173, 2147707, 2147535, 2147276, 2147065, 2147065]
WT-SO-3T:[2140946, 2140229, 2140229, 2140286, 2140368, 2140478, 2140865, 2140865, 2141309, 2141798, 2142536, 2143260, 2143260, 2143801, 2142809, 2140897, 2139378, 2139378, 2138903, 2139367, 2139528, 2139866, 2140434, 2140434, 2141734, 2141734, 2143011, 2143011, 2143885, 2144162, 2144162, 2142026, 2142026, 2140299, 2139903, 2139903, 2140188, 2140188, 2140057, 2140054]
T2-HR-3T:[2145492, 2146210, 2146056, 2144907, 2143147, 2143147, 2142246, 2142066, 2141750, 2141616, 2141616, 2141416, 2141438, 2141599, 2142041, 2142041, 2142212, 2143065, 2143344, 2142295, 2142295, 2140914, 2139903, 2139829, 2140017, 2140017, 2140596, 2140753, 2141047, 2141421, 2141421, 2142290, 2143582, 2143582, 2144082, 2144082, 2142983, 2141496, 2140570, 2140367]
TP-MI-3T:[2143905, 2143905, 2142231, 2140764, 2140764, 2138130, 2138130, 2140338, 2143269, 2145569, 2147600, 2151119, 2151119, 2153136, 2156727, 2159361, 2159361, 2160866, 2161064, 2160804, 2160705, 2160705, 2161202, 2161920, 2162398, 2162782, 2162782, 2163338, 2163909, 2164677, 2165548, 2165548, 2166405, 2166329, 2165046, 2163262, 2163262, 2162443, 2162147, 2162390]
T3-SO-3T:[2157410, 2157952, 2158586, 2159360, 2159360, 2160190, 2161043, 2161684, 2160802, 2160802, 2158961, 2158255, 2157811, 2157724, 2157724, 2157713, 2157326, 2157389, 2157194, 2157194, 2157449, 2158408, 2159218, 2159957, 2159957, 2159530, 2157917, 2156309, 2155243, 2155243, 2154914, 2154959, 2154695, 2154758, 2154758, 2154900, 2155334, 2156293, 2156293, 2157009]
WT-HR-3T:[2153439, 2153439, 2153052, 2152208, 2150833, 2151775, 2151775, 2151806, 2152929, 2154200, 2153363, 2153363, 2150769, 2148942, 2147954, 2148360, 2147875, 2147875, 2147283, 2147032, 2147197, 2147197, 2147538, 2148143, 2148828, 2148905, 2148905, 2147444, 2144986, 2143489, 2143282, 2143282, 2143596, 2143963, 2143942, 2143995, 2143995, 2144570, 2145183, 2145992]
TP-HR-3T:[2144930, 2145003, 2145525, 2146506, 2147372, 2147372, 2148003, 2148820, 2147768, 2145871, 2145871, 2144905, 2144742, 2145566, 2145774, 2145774, 2146069, 2146324, 2146796, 2147552, 2147552, 2148563, 2149570, 2149928, 2148811, 2148811, 2146744, 2145798, 2145878, 2146328, 2146328, 2147020, 2147465, 2147779, 2148491, 2148491, 2149456, 2150834, 2151875, 2152147]
LT-SO-3T:[2155478, 2156205, 2157192, 2157192, 2158178, 2159113, 2159978, 2160660, 2160660, 2159338, 2158010, 2157437, 2157693, 2158187, 2158187, 2158766, 2159011, 2159299, 2159299, 2159666, 2160633, 2162320, 2162320, 2162320, 2163161, 2163776, 2163549, 2162217, 2162217, 2160973, 2160353, 2160689, 2160980, 2160980, 2161033, 2161162, 2161552, 2161552, 2161908, 2162529]
MW-SO-3T:[2160965, 2161407, 2161436, 2161392, 2161929, 2161929, 2162544, 2163265, 2164213, 2164863, 2164863, 2164791, 2163222, 2161170, 2160320, 2160320, 2160471, 2160942, 2161065, 2160871, 2160871, 2160794, 2161161, 2161737, 2162590, 2162590, 2163577, 2163879, 2162800, 2160620, 2160620, 2159240, 2158851, 2159193, 2159446, 2159446, 2159434, 2159474, 2159707, 2160136]
LP-HR-3T:[2158899, 2156985, 2154803, 2153861, 2153861, 2153930, 2154352, 2154780, 2154496, 2154496, 2154788, 2155258, 2156178, 2157140, 2157140, 2157784, 2157977, 2156299, 2154186, 2154186, 2153259, 2153270, 2153796, 2154340, 2154340, 2154376, 2154512, 2155108, 2156059, 2156059, 2157030, 2158010, 2158514, 2157047, 2157047, 2154584, 2153309, 2153454, 2154138, 2154138]
FI-HR-3T:[2157355, 2158177, 2157518, 2155355, 2153485, 2153485, 2153282, 2153889, 2154434, 2154610, 2154610, 2154841, 2155202, 2155801, 2156772, 2156772, 2157649, 2158271, 2157547, 2155597, 2155597, 2154101, 2153955, 2154419, 2154986, 2154986, 2155260, 2155356, 2156846, 2156846, 2156846, 2157669, 2158603, 2159233, 2158376, 2158376, 2156381, 2155061, 2154999, 2155585]
PS-HR-3T:[2160120, 2157045, 2157045, 2156009, 2156009, 2155853, 2156112, 2156346, 2156422, 2156422, 2156458, 2156940, 2157594, 2158227, 2158227, 2159078, 2159506, 2158281, 2156347, 2156347, 2155325, 2155108, 2155690, 2155990, 2155990, 2155963, 2156173, 2156776, 2156776, 2157504, 2158337, 2159079, 2159307, 2158023, 2158023, 2155896, 2154780, 2154798, 2154798, 2155157]
PI-SO-3T:[2161501, 2161771, 2162316, 2162901, 2162901, 2163034, 2163178, 2163402, 2163647, 2163647, 2164309, 2166041, 2166041, 2166026, 2166026, 2165011, 2163313, 2162658, 2162460, 2162460, 2162696, 2162869, 2163039, 2162998, 2162998, 2163687, 2164421, 2165405, 2166361, 2166361, 2166525, 2165022, 2163217, 2162477, 2162477, 2162600, 2163075, 2163435, 2163717, 2163717]
TT-SO-3T:[2166832, 2167132, 2167461, 2167932, 2168691, 2168691, 2169559, 2170534, 2171125, 2170521, 2170521, 2168826, 2167318, 2167010, 2167174, 2167174, 2167977, 2167900, 2167913, 2168291, 2168291, 2168733, 2169574, 2170040, 2170345, 2170345, 2169438, 2167464, 2165976, 2165550, 2165550, 2166027, 2166411, 2166597, 2166753, 2166753, 2167175, 2167706, 2168637, 2169516]
T3-HR-3T:[2168000, 2169188, 2170232, 2171363, 2171363, 2172767, 2173717, 2173019, 2173019, 2171448, 2170348, 2170250, 2170722, 2170722, 2170852, 2170940, 2170998, 2171326, 2171326, 2171740, 2172174, 2172652, 2172652, 2172907, 2172219, 2170263, 2168044, 2168044, 2166970, 2166650, 2166400, 2166387, 2166387, 2166135, 2166285, 2166816, 2167330, 2167330, 2168131, 2168698]
WT-MI-3T:[2169357, 2169357, 2170052, 2170892, 2171962, 2173136, 2173136, 2172928, 2171502, 2169860, 2169288, 2169288, 2169471, 2169870, 2170074, 2170181, 2170181, 2170325, 2170757, 2171705, 2172413, 2172413, 2173163, 2173252, 2172038, 2170359, 2170359, 2169254, 2169125, 2169545, 2169603, 2169603, 2169679, 2169588, 2170046, 2170702, 2170702, 2171273, 2171917, 2171543]
PD-HR-3T:[2153442, 2152496, 2152496, 2152097, 2151684, 2151195, 2150248, 2150248, 2148020, 2145755, 2144454, 2144005, 2144005, 2144238, 2144621, 2145328, 2146230, 2146230, 2146923, 2148019, 2148868, 2148912, 2148912, 2147586, 2146097, 2145194, 2145449, 2145449, 2145880, 2145868, 2145448, 2145095, 2145095, 2144875, 2145259, 2145713, 2145495, 2145495, 2143595, 2141652]
MW-MI-3T:[2156559, 2158689, 2160505, 2162755, 2164217, 2164217, 2165168, 2165624, 2165755, 2166044, 2166044, 2166405, 2166089, 2164978, 2163776, 2163776, 2163025, 2163034, 2163187, 2163291, 2163291, 2163451, 2163485, 2163716, 2164153, 2164153, 2164364, 2164165, 2163463, 2163089, 2163089, 2163178, 2163508, 2163959, 2164552, 2164552, 2164965, 2165852, 2166822, 2167571]
TP-SO-3T:[2173957, 2173957, 2174711, 2175278, 2176131, 2176004, 2176004, 2175697, 2175256, 2174973, 2175320, 2175320, 2175251, 2175270, 2175453, 2175456, 2175456, 2175619, 2176012, 2176582, 2176833, 2176833, 2176069, 2174673, 2174014, 2173530, 2173530, 2173569, 2173645, 2173502, 2173420, 2173420, 2173401, 2173504, 2173901, 2174172, 2174172, 2173981, 2172676, 2171050]
IF-MI-3T:[2163735, 2164520, 2165177, 2165829, 2164746, 2164746, 2162974, 2161460, 2161262, 2161372, 2161372, 2161668, 2161668, 2161779, 2161972, 2161972, 2162444, 2163282, 2163891, 2164165, 2164165, 2162662, 2160986, 2159755, 2159718, 2159718, 2160412, 2160888, 2161118, 2161118, 2161165, 2161538, 2161965, 2162868, 2162868, 2163297, 2162524, 2160914, 2159407, 2159407]
PI-MI-3T:[2160171, 2158845, 2158845, 2158345, 2158814, 2159253, 2159423, 2159423, 2159694, 2159974, 2160339, 2161140, 2161140, 2161633, 2160828, 2158994, 2157692, 2157692, 2157712, 2157830, 2158393, 2158661, 2158661, 2158671, 2159222, 2159711, 2160346, 2160346, 2161041, 2160118, 2158482, 2156844, 2156844, 2156719, 2157101, 2157663, 2157728, 2157728, 2157607, 2157889]
MW-HR-3T:[2151045, 2151321, 2151253, 2151253, 2150679, 2150696, 2150761, 2151322, 2151322, 2151715, 2152011, 2150168, 2147428, 2147428, 2145831, 2145448, 2145707, 2145877, 2145877, 2145529, 2145290, 2145353, 2145681, 2145681, 2146345, 2147020, 2146083, 2143335, 2143335, 2140769, 2139758, 2139961, 2140324, 2140324, 2140337, 2140266, 2140599, 2140599, 2140599, 2141336]
TT-HR-3T:[2136633, 2137081, 2137916, 2138975, 2138975, 2139882, 2140686, 2141574, 2141831, 2141831, 2139954, 2137305, 2136072, 2136352, 2136352, 2137157, 2137873, 2137953, 2138250, 2138250, 2138978, 2139912, 2141081, 2142277, 2142277, 2143088, 2143051, 2141043, 2138855, 2138855, 2138259, 2138633, 2139567, 2140031, 2140031, 2140022, 2140419, 2141209, 2142099, 2142099]
PD-SO-2T:[2140436, 2140550, 2140550, 2140514, 2141102, 2141907, 2142913, 2142913, 2143857, 2144514, 2144288, 2141793, 2141793, 2139788, 2139092, 2139529, 2140038, 2140038, 2140210, 2140345, 2140592, 2141248, 2141248, 2142100, 2142843, 2143715, 2144276, 2144276, 2143214, 2138594, 2138594, 2138367, 2138367, 2139018, 2139435, 2139356, 2139176, 2139176, 2139346, 2140085]
IF-MI-2T:[2139047, 2139995, 2139995, 2140751, 2141460, 2142314, 2141895, 2141895, 2139344, 2137249, 2136534, 2137060, 2137060, 2137634, 2138000, 2137874, 2138263, 2138263, 2138921, 2139738, 2140530, 2141469, 2141469, 2142980, 2142980, 2142489, 2140180, 2140180, 2137569, 2137569, 2137960, 2138521, 2138521, 2138817, 2138750, 2139095, 2139912, 2139912, 2140527, 2141281]
TT-MI-2T:[2137966, 2137966, 2138447, 2138515, 2139188, 2139226, 2139226, 2137589, 2133987, 2133987, 2133854, 2133854, 2134394, 2135075, 2135124, 2135191, 2135191, 2135825, 2136712, 2137659, 2138600, 2138600, 2139181, 2138624, 2136384, 2134936, 2134936, 2134595, 2135141, 2135576, 2135752, 2135752, 2135587, 2135907, 2136486, 2137160, 2137160, 2138223, 2138809, 2138271]
T2-SO-2T:[2135058, 2132814, 2131764, 2131820, 2131820, 2132151, 2132657, 2132948, 2133071, 2133071, 2133506, 2134328, 2135156, 2135917, 2135917, 2136749, 2136381, 2134287, 2132890, 2132890, 2132782, 2133303, 2134021, 2134003, 2134003, 2134347, 2134953, 2135564, 2136653, 2136653, 2137624, 2138512, 2138965, 2137908, 2137908, 2136289, 2135721, 2135979, 2136667, 2136667]
LT-MI-2T:[2142404, 2143033, 2143475, 2143475, 2143739, 2144192, 2144779, 2144779, 2145759, 2146607, 2147534, 2148377, 2148377, 2147960, 2146444, 2145310, 2144998, 2145609, 2145609, 2146222, 2146508, 2146575, 2146858, 2146858, 2147608, 2148378, 2149052, 2149987, 2149987, 2149264, 2149264, 2147720, 2147720, 2146762, 2146727, 2147105, 2147391, 2147391, 2147496, 2147489]
TT-SO-2T:[2146930, 2147158, 2147288, 2147654, 2147654, 2148015, 2148816, 2149677, 2150523, 2150523, 2150457, 2148673, 2147034, 2146313, 2146313, 2146604, 2147111, 2147305, 2147377, 2147377, 2147674, 2148201, 2148924, 2148924, 2149891, 2150490, 2151202, 2150627, 2150627, 2148848, 2147665, 2147590, 2148032, 2148032, 2148543, 2148543, 2148826, 2148949, 2148949, 2149945]
T2-HR-2T:[2153626, 2152283, 2151838, 2152278, 2152278, 2152565, 2152836, 2152951, 2153547, 2153547, 2154164, 2154860, 2155656, 2156369, 2156369, 2156851, 2156593, 2154889, 2153629, 2153629, 2153424, 2153749, 2153968, 2154298, 2154298, 2154425, 2154568, 2155211, 2155880, 2155880, 2156678, 2157248, 2156810, 2155339, 2155339, 2154113, 2153689, 2153720, 2154267, 2154267]
IF-SO-2T:[2152620, 2152821, 2152821, 2152745, 2152663, 2153200, 2153702, 2153702, 2154384, 2155059, 2155383, 2154625, 2154625, 2152633, 2151486, 2151111, 2151364, 2151364, 2151503, 2151301, 2151285, 2151457, 2151457, 2151867, 2152403, 2153030, 2153606, 2153606, 2153307, 2151718, 2149721, 2148912, 2148912, 2148737, 2149082, 2149071, 2148869, 2148869, 2149010, 2149331]
LP-SO-2T:[2146226, 2146302, 2146302, 2146889, 2147481, 2148147, 2149039, 2149039, 2149502, 2148674, 2146898, 2145750, 2145750, 2145828, 2146088, 2146338, 2146351, 2146351, 2146243, 2146712, 2147409, 2148148, 2148148, 2148907, 2149480, 2149166, 2147588, 2147588, 2145948, 2145204, 2145487, 2146216, 2146216, 2146132, 2146054, 2146376, 2146531, 2146531, 2146761, 2147160]
PD-MI-2T:[2199137, 2199159, 2196361, 2197999, 2198303, 2198303, 2199947, 2201125, 2200014, 2200014, 2200014, 2196416, 2194605, 2193549, 2195286, 2195286, 2194712, 2195859, 2197542, 2198697, 2198697, 2200586, 2200000, 2199276, 2197069, 2197069, 2196047, 2194568, 2194595, 2194669, 2194669, 2194150, 2193853, 2194461, 2194812, 2194812, 2195764, 2193443, 2192693, 2192187]
PS-SO-2T:[2194529, 2191290, 2191290, 2191317, 2191317, 2191973, 2191861, 2192337, 2192906, 2192906, 2193623, 2194579, 2195768, 2195078, 2195078, 2193155, 2192279, 2191413, 2191595, 2191595, 2192327, 2192551, 2193023, 2193489, 2193489, 2194726, 2195385, 2195586, 2193808, 2193808, 2191954, 2190955, 2190862, 2190992, 2190992, 2192023, 2192507, 2192702, 2192702, 2193658]
LT-SO-2T:[2196525, 2195907, 2194158, 2193094, 2193094, 2192596, 2193418, 2193418, 2193418, 2194034, 2194754, 2195219, 2196182, 2196182, 2197297, 2198425, 2198504, 2198504, 2196796, 2195334, 2194736, 2194755, 2194755, 2195361, 2195809, 2196335, 2196629, 2196629, 2197262, 2197847, 2198739, 2198965, 2198965, 2197509, 2195513, 2194477, 2194571, 2194571, 2194879, 2195236]
TP-HR-2T:[2192650, 2192802, 2193091, 2194014, 2194720, 2194720, 2194906, 2193627, 2191841, 2190368, 2190368, 2189721, 2190305, 2190759, 2191205, 2191205, 2191372, 2191644, 2192127, 2192765, 2192765, 2193807, 2193585, 2192024, 2189532, 2189532, 2188436, 2188280, 2188870, 2189280, 2189280, 2189487, 2189854, 2190222, 2190769, 2190769, 2191441, 2192153, 2191256, 2188562]
T2-MI-2T:[2179839, 2176687, 2174253, 2172997, 2173010, 2173010, 2173278, 2173733, 2173709, 2173954, 2173954, 2174551, 2175131, 2176375, 2175753, 2175753, 2173301, 2170903, 2169756, 2170047, 2170047, 2170514, 2171033, 2171070, 2171128, 2171128, 2171816, 2172914, 2173578, 2173442, 2173442, 2171257, 2168615, 2167324, 2167453, 2167453, 2168188, 2168825, 2169057, 2169281]
IF-HR-2T:[2158225, 2158225, 2158309, 2159059, 2160065, 2160803, 2160803, 2159020, 2156082, 2154276, 2153909, 2153909, 2154554, 2155311, 2155908, 2155908, 2156032, 2156930, 2157758, 2158873, 2158873, 2159864, 2158779, 2156127, 2154117, 2154117, 2153774, 2154749, 2155750, 2156315, 2156315, 2156939, 2157383, 2158176, 2159618, 2160735, 2160735, 2161431, 2159811, 2157368]
T3-HR-2T:[2153870, 2153870, 2152616, 2152710, 2152945, 2153424, 2153424, 2153283, 2153405, 2153971, 2154695, 2154695, 2155692, 2156518, 2157529, 2156705, 2156705, 2154394, 2152438, 2151935, 2152495, 2152495, 2153082, 2153213, 2153597, 2154429, 2154429, 2155108, 2155994, 2157191, 2158389, 2158389, 2158459, 2156445, 2154407, 2153285, 2153285, 2153264, 2153859, 2154571]
PI-SO-2T:[2148548, 2148807, 2148807, 2149440, 2150173, 2151019, 2151602, 2151602, 2150042, 2147599, 2145918, 2145673, 2145673, 2146236, 2146945, 2147365, 2147688, 2147688, 2149291, 2149291, 2150306, 2151672, 2151672, 2152340, 2150998, 2148893, 2147963, 2147963, 2148208, 2149129, 2150096, 2150802, 2150802, 2151333, 2152236, 2153508, 2154851, 2154851, 2156052, 2156114]
MW-MI-2T:[2151676, 2151676, 2149174, 2146947, 2145822, 2146146, 2146146, 2146981, 2147496, 2147895, 2148369, 2148970, 2148970, 2150057, 2151186, 2152330, 2152330, 2151641, 2149341, 2147659, 2147286, 2147286, 2147957, 2149076, 2149622, 2150203, 2150203, 2151048, 2152156, 2153445, 2154820, 2154820, 2156141, 2155686, 2153607, 2151725, 2151725, 2151192, 2151800, 2152393]
LG-MI-2T:[2152491, 2154185, 2154185, 2155828, 2157924, 2160736, 2163590, 2163590, 2164744, 2163548, 2162867, 2164274, 2164274, 2166341, 2167873, 2170380, 2172090, 2172090, 2173800, 2174476, 2175989, 2175800, 2175800, 2175827, 2172200, 2169036, 2164829, 2164829, 2163773, 2162895, 2162195, 2162567, 2162567, 2162227, 2162458, 2162680, 2162442, 2162442, 2161511, 2158143]
LG-SO-2T:[2155632, 2152738, 2151094, 2150762, 2150618, 2150618, 2151309, 2151135, 2151087, 2151768, 2151768, 2151949, 2153380, 2154525, 2155682, 2155682, 2155156, 2152331, 2150209, 2149537, 2149537, 2149473, 2150361, 2150974, 2150975, 2150975, 2151806, 2152804, 2153995, 2155226, 2155226, 2156454, 2156275, 2153796, 2151775, 2151775, 2151061, 2151253, 2151858, 2152749]
LG-HR-2T:[2155377, 2155377, 2155911, 2156452, 2156380, 2156463, 2156463, 2156860, 2157990, 2158947, 2159684, 2159684, 2160576, 2160543, 2157808, 2155761, 2155761, 2155097, 2155149, 2155795, 2156310, 2156310, 2156640, 2157188, 2157702, 2159000, 2159000, 2160190, 2161389, 2162231, 2160548, 2160548, 2157602, 2156685, 2156464, 2157050, 2157050, 2158019, 2158531, 2158884]
T3-MI-2T:[2161973, 2162196, 2162798, 2162728, 2162728, 2162500, 2163075, 2163671, 2164188, 2164188, 2165143, 2165688, 2164399, 2161520, 2161520, 2159747, 2159164, 2159249, 2159658, 2159658, 2159669, 2159596, 2159945, 2160144, 2160144, 2161115, 2162105, 2162604, 2160737, 2160737, 2157860, 2156552, 2156333, 2156855, 2156855, 2157523, 2157949, 2158044, 2158463, 2158463]
PI-HR-2T:[2159083, 2160012, 2160012, 2160940, 2160524, 2157898, 2155360, 2155360, 2154626, 2154487, 2154670, 2154652, 2154652, 2154440, 2154436, 2154984, 2155713, 2155713, 2156490, 2157160, 2155648, 2152746, 2152746, 2151177, 2150860, 2151232, 2152062, 2152062, 2152248, 2152486, 2153130, 2154102, 2154102, 2155145, 2156268, 2156268, 2154275, 2154275, 2152541, 2152604]
LT-HR-2T:[2164135, 2163003, 2160840, 2159578, 2159252, 2159252, 2159446, 2159974, 2160194, 2160077, 2160077, 2160604, 2161293, 2162090, 2163076, 2163076, 2163308, 2161593, 2159201, 2158266, 2158266, 2158235, 2158442, 2158870, 2158913, 2158913, 2159738, 2159738, 2160654, 2161705, 2161705, 2162767, 2162767, 2160476, 2158443, 2158443, 2157930, 2158361, 2159018, 2159509]
