IF-RE-2T:[3173082, 3170052, 3170052, 3167698, 3165443, 3163344, 3161952, 3161952, 3161352, 3160970, 3160864, 3161033, 3161033, 3161312, 3161634, 3163254, 3163254, 3163254, 3161077, 3155753, 3150717, 3146514, 3146514, 3143045, 3140815, 3138766, 3137067, 3137067, 3136017, 3135453, 3135667, 3136214, 3136214, 3136910, 3137942, 3139119, 3140570, 3140570, 3142398, 3142953, 3142953, 3142953, 3142953]
WT-RE-2T:[3186482, 3186672, 3186672, 3187370, 3188109, 3189310, 3190049, 3190049, 3191371, 3192560, 3195198, 3195198, 3195198, 3195383, 3193074, 3190235, 3188101, 3188101, 3184444, 3184444, 3183313, 3182259, 3182259, 3181536, 3181058, 3181036, 3181289, 3181289, 3181733, 3182346, 3183317, 3184307, 3184307, 3185456, 3186578, 3187864, 3186990, 3186990, 3182960, 3178624, 3175094, 3172309, 3172309]
PI-RE-2T:[3178669, 3178669, 3176869, 3174790, 3173100, 3171979, 3171504, 3171504, 3171497, 3170932, 3171236, 3171810, 3171810, 3172767, 3173839, 3175272, 3175272, 3176951, 3178352, 3180011, 3179534, 3179534, 3177316, 3174966, 3173043, 3171504, 3170785, 3170785, 3170403, 3170149, 3170232, 3170232, 3170912, 3171804, 3173256, 3174674, 3174674, 3175984, 3177784, 3179377, 3181226, 3183402, 3183402]
LT-RE-2T:[3178550, 3179197, 3179197, 3179996, 3181229, 3182534, 3184266, 3184266, 3186271, 3188436, 3190395, 3192711, 3192711, 3195061, 3197433, 3198001, 3196218, 3196218, 3194445, 3193125, 3192305, 3192059, 3192059, 3192240, 3192240, 3192637, 3193435, 3193435, 3194714, 3196270, 3197966, 3199920, 3203829, 3203829, 3203829, 3205818, 3208154, 3208154, 3210445, 3213817, 3213817, 3213361, 3213361]
TP-RE-2T:[3181537, 3181181, 3181181, 3180930, 3181002, 3181762, 3182909, 3182909, 3184288, 3185774, 3187080, 3188721, 3188721, 3190626, 3196815, 3196815, 3196815, 3196815, 3199019, 3198865, 3196630, 3194994, 3194994, 3194097, 3193914, 3194097, 3194156, 3194156, 3194251, 3194808, 3195781, 3195781, 3197004, 3198386, 3199986, 3201590, 3201590, 3203238, 3208404, 3208404, 3208404, 3208404, 3210373]
TT-RE-2T:[3133560, 3134402, 3135779, 3135869, 3135869, 3130142, 3123388, 3118312, 3118312, 3114023, 3111193, 3109550, 3107726, 3107726, 3106736, 3106846, 3107695, 3108996, 3108996, 3110697, 3112701, 3114702, 3116946, 3116946, 3119403, 3122028, 3124618, 3127235, 3127235, 3127162, 3127162, 3121955, 3118170, 3118170, 3115597, 3113946, 3113233, 3113245, 3113245, 3113306, 3113921, 3115439, 3117232]
PS-RE-2T:[3164652, 3165979, 3165979, 3167272, 3168439, 3169933, 3169933, 3171828, 3173588, 3174739, 3171771, 3171771, 3168173, 3165974, 3164161, 3163602, 3163284, 3163284, 3163038, 3163350, 3163350, 3163350, 3164467, 3165898, 3167406, 3169184, 3169184, 3171144, 3173279, 3173998, 3171851, 3171851, 3169675, 3168519, 3167833, 3167960, 3167960, 3168435, 3169084, 3169781, 3171009, 3171009, 3172887]
FI-RE-2T:[3147263, 3146619, 3146619, 3145996, 3146136, 3146913, 3147953, 3147953, 3150431, 3150431, 3151868, 3153554, 3153554, 3155413, 3153503, 3148366, 3143996, 3143996, 3141515, 3139938, 3139217, 3138826, 3138826, 3138591, 3139025, 3139918, 3141191, 3141191, 3142894, 3144763, 3146833, 3149200, 3154309, 3156888, 3156888, 3156888, 3159600, 3159600, 3160047, 3157778, 3156035, 3155352, 3155352]
PD-RE-2T:[3129745, 3128804, 3128309, 3128309, 3132233, 3132233, 3132233, 3132233, 3132233, 3134144, 3135972, 3140113, 3140113, 3140113, 3142026, 3144339, 3145767, 3143472, 3143472, 3140487, 3138718, 3137610, 3137285, 3137285, 3137419, 3137795, 3138652, 3139714, 3139714, 3141439, 3143394, 3145631, 3148203, 3148203, 3152816, 3152816, 3155588, 3158550, 3158550, 3161192, 3164150, 3166728, 3168189]
MW-RE-2T:[3141344, 3142060, 3143105, 3144351, 3144351, 3146014, 3147684, 3149774, 3151868, 3154161, 3154161, 3158519, 3158519, 3156806, 3153678, 3153678, 3151095, 3149331, 3148206, 3148206, 3147964, 3147846, 3148100, 3148814, 3148814, 3150122, 3151820, 3153702, 3155986, 3155986, 3158127, 3163095, 3163095, 3165862, 3168453, 3168453, 3171232, 3173821, 3175070, 3175070, 3174029, 3172947, 3172947]
LG-RE-2T:[3198704, 3197132, 3197132, 3195960, 3195166, 3194929, 3195204, 3195204, 3196358, 3196358, 3197301, 3198516, 3198516, 3200321, 3202252, 3204328, 3206127, 3206127, 3207907, 3210053, 3212230, 3214690, 3214690, 3216751, 3217184, 3216971, 3216895, 3216895, 3217020, 3218464, 3218464, 3219362, 3222093, 3222093, 3222093, 3223319, 3224898, 3224898, 3226574, 3228317, 3229919, 3231870, 3231870]
T2-RE-2T:[3126417, 3126693, 3127051, 3127715, 3127715, 3128358, 3127130, 3121651, 3116168, 3116168, 3112026, 3108530, 3106189, 3104265, 3101308, 3101308, 3101308, 3101308, 3101486, 3101486, 3102227, 3103017, 3104094, 3105651, 3107312, 3107312, 3109020, 3110692, 3112724, 3112724, 3114780, 3114372, 3110958, 3107799, 3107799, 3105968, 3104693, 3104537, 3104351, 3104458, 3104458, 3105864, 3105864]
