T3-RE-3T:[1788372, 1787994, 1787714, 1787286, 1787286, 1787286, 1787179, 1786836, 1786590, 1786419, 1786419, 1786070, 1786002, 1785782, 1785782, 1785782, 1785893, 1785899, 1785943, 1785736, 1785736, 1785769, 1785751, 1785525, 1785003, 1785003, 1784647, 1784408, 1784134, 1784042, 1784042, 1783893, 1783752, 1783712, 1783618, 1783618, 1783543, 1783370, 1783372, 1783484, 1783484, 1783517, 1783566]
LT-RE-3T:[1803213, 1802752, 1802789, 1802599, 1802599, 1802735, 1802852, 1802855, 1802900, 1802802, 1802802, 1802924, 1803185, 1802973, 1802764, 1802764, 1802218, 1802000, 1801582, 1801278, 1801278, 1800907, 1800674, 1800475, 1800249, 1800249, 1800151, 1800012, 1800049, 1800151, 1800151, 1800094, 1800020, 1800152, 1800067, 1800067, 1799994, 1799616, 1799070, 1798546, 1798546, 1798337, 1798171]
MW-RE-3T:[1801199, 1800953, 1800950, 1800663, 1800207, 1800207, 1799780, 1799078, 1798450, 1798101, 1798101, 1797592, 1797242, 1797081, 1796766, 1796766, 1796470, 1796197, 1796001, 1795865, 1795865, 1795619, 1795635, 1795650, 1795334, 1795334, 1794832, 1794466, 1794088, 1793702, 1793702, 1793574, 1793338, 1793227, 1793002, 1793002, 1792741, 1792741, 1792715, 1792616, 1792616, 1792607, 1792649]
PS-RE-3T:[1796036, 1796036, 1796079, 1796087, 1796084, 1795938, 1795795, 1795795, 1795782, 1795988, 1796050, 1795830, 1795830, 1795833, 1795831, 1795767, 1795767, 1795696, 1795472, 1795299, 1795068, 1795068, 1794984, 1794849, 1794620, 1794541, 1794541, 1794398, 1794323, 1794147, 1794147, 1794147, 1793972, 1794045, 1793960, 1793962, 1793962, 1793940, 1794021, 1793856, 1793718, 1793718, 1793842]
FI-RE-3T:[1786330, 1786330, 1786198, 1786254, 1786373, 1786373, 1786373, 1786599, 1786706, 1786855, 1786570, 1786570, 1786307, 1786219, 1786239, 1786105, 1786105, 1786116, 1785896, 1785874, 1785802, 1785802, 1785838, 1785644, 1785597, 1785472, 1785472, 1785466, 1785502, 1785462, 1785402, 1785258, 1785258, 1785072, 1785099, 1785132, 1785040, 1785040, 1785090, 1785140, 1785101, 1785101, 1785214]
TP-RE-3T:[1783101, 1783100, 1783100, 1783171, 1783204, 1783222, 1783325, 1783325, 1783359, 1783445, 1783505, 1783659, 1783659, 1783612, 1783611, 1783688, 1783659, 1783659, 1783438, 1783328, 1783250, 1783121, 1783121, 1782991, 1782857, 1782725, 1782618, 1782618, 1782605, 1782554, 1782600, 1782702, 1782702, 1782652, 1782652, 1782667, 1782705, 1782705, 1782527, 1782315, 1782430, 1782526, 1782526]
WT-RE-3T:[1808879, 1808879, 1808980, 1809277, 1809324, 1809376, 1809376, 1809391, 1809273, 1808807, 1808550, 1808550, 1808328, 1808207, 1808207, 1808205, 1808205, 1808075, 1808028, 1808037, 1807967, 1807967, 1808126, 1808104, 1808338, 1808322, 1808322, 1808351, 1808316, 1807824, 1807549, 1807549, 1807365, 1806846, 1806853, 1806891, 1806891, 1807086, 1806756, 1807016, 1806979, 1806979, 1807004]
LP-RE-3T:[1785885, 1785939, 1785651, 1785101, 1785101, 1784476, 1784309, 1784156, 1784099, 1784099, 1783792, 1783845, 1783788, 1783969, 1783969, 1783965, 1784119, 1784336, 1784455, 1784455, 1784612, 1784562, 1784518, 1784218, 1783840, 1783840, 1783656, 1783215, 1783146, 1783146, 1783129, 1783026, 1783075, 1782985, 1782985, 1783058, 1783262, 1783492, 1783541, 1783541, 1783647, 1783906, 1783940]
PD-RE-3T:[1792781, 1792559, 1792488, 1792388, 1792388, 1792450, 1792535, 1792504, 1792507, 1792507, 1792224, 1791950, 1791777, 1791601, 1791601, 1791526, 1791551, 1791621, 1791639, 1791639, 1791737, 1791871, 1792076, 1792270, 1792270, 1792365, 1792599, 1792686, 1792792, 1792792, 1792682, 1792589, 1792605, 1792593, 1792593, 1792704, 1792834, 1792834, 1792881, 1792881, 1793042, 1793325, 1793551]
T2-RE-3T:[1777543, 1777184, 1776556, 1776556, 1776076, 1775832, 1775528, 1775363, 1775363, 1774930, 1774894, 1774807, 1774506, 1774470, 1774470, 1774565, 1774412, 1774317, 1774317, 1774234, 1774013, 1773481, 1773296, 1773296, 1773065, 1772847, 1772808, 1772684, 1772684, 1772653, 1772708, 1772644, 1772644, 1772644, 1772608, 1772685, 1772857, 1772806, 1772806, 1772857, 1772573, 1772307, 1772179]
