IF-RE-3T:[3127043, 3124512, 3120403, 3117011, 3116640, 3116640, 3115094, 3116430, 3114165, 3109972, 3109972, 3109196, 3105210, 3103884, 3129341, 3129341, 3142321, 3142705, 3144016, 3145308, 3145308, 3151822, 3157504, 3157000, 3154891, 3154891, 3152601, 3155234, 3162717, 3164521, 3164521, 3165309, 3162052, 3154609, 3154609, 3154609, 3149508, 3147435, 3155292, 3160550, 3160550, 3164567, 3165242]
TT-RE-3T:[2809995, 2809458, 2808864, 2808386, 2808259, 2808259, 2807992, 2807614, 2807424, 2807438, 2807438, 2807041, 2806708, 2805933, 2805398, 2805398, 2804480, 2804480, 2804013, 2804013, 2803838, 2803303, 2802950, 2802824, 2802618, 2802125, 2801941, 2801382, 2800700, 2800194, 2799718, 2799178, 2798685, 2798204, 2797781, 2797418, 2797124, 2796754, 2796580, 2796318, 2795712, 2795163, 2794735]
LP-RE-2T:[2934176, 2933112, 2932168, 2930587, 2928813, 2926685, 2924885, 2923146, 2921539, 2919853, 2918294, 2916815, 2915481, 2914172, 2913189, 2912154, 2910518, 2908327, 2906298, 2904205, 2902457, 2900961, 2899513, 2898188, 2896872, 2895770, 2894782, 2893866, 2892917, 2892135, 2890368, 2888334, 2886434, 2884807, 2883436, 2882008, 2880789, 2879400, 2878430, 2877539, 2876758, 2875913, 2875195]
IF-RE-2T:[2989382, 2994242, 2995545, 2995864, 3000532, 3006824, 3012742, 3009533, 3005635, 3002887, 2999191, 2996703, 2997335, 2996872, 2993962, 2993660, 2994890, 2995268, 2994965, 2996875, 2998937, 3017429, 3022646, 3022665, 3030281, 3037579, 3039076, 3037216, 3037398, 3036841, 3037041, 3037654, 3037452, 3033227, 3029866, 3021835, 3015102, 3004728, 2995132, 2989744, 2985747, 2982658, 2976524]
WT-RE-2T:[2807290, 2807259, 2807295, 2806996, 2806640, 2806514, 2806246, 2806045, 2805932, 2805697, 2805384, 2805371, 2805243, 2805106, 2804973, 2804717, 2804333, 2803987, 2803987, 2803630, 2803250, 2802632, 2802280, 2802187, 2801791, 2801646, 2801305, 2801044, 2800754, 2800488, 2800041, 2799483, 2798782, 2798205, 2797534, 2796827, 2796118, 2795623, 2795187, 2794649, 2794386, 2793786, 2793781]
PI-RE-2T:[2765916, 2765745, 2765537, 2765653, 2765530, 2765482, 2765438, 2765523, 2765590, 2765700, 2765660, 2765771, 2765687, 2765753, 2765473, 2765188, 2764923, 2764967, 2765070, 2764951, 2764968, 2765021, 2765174, 2765191, 2765490, 2765680, 2765592, 2765559, 2765478, 2765142, 2764893, 2764805, 2764710, 2764625, 2764595, 2764696, 2764923, 2764971, 2765347, 2765632, 2765812, 2765865, 2765740]
LT-RE-2T:[2911181, 2910399, 2910399, 2909889, 2909731, 2909398, 2909131, 2908887, 2908887, 2908960, 2908737, 2907904, 2907904, 2906463, 2904891, 2903566, 2902897, 2902200, 2902200, 2901668, 2901020, 2900959, 2900761, 2900761, 2900520, 2900625, 2900848, 2901027, 2901027, 2901005, 2900028, 2898486, 2897378, 2897378, 2896582, 2896000, 2895537, 2895121, 2895121, 2894727, 2894591, 2894342, 2894260]
TP-RE-2T:[3008062, 3007253, 3007253, 3006195, 3005027, 3004072, 3003414, 3003414, 3002914, 3002114, 3001626, 3001626, 3000824, 3000257, 2999537, 2999537, 2999537, 2999327, 2998999, 2998173, 2996719, 2995811, 2995811, 2994701, 2993709, 2993021, 2992128, 2992128, 2991544, 2991237, 2990874, 2990733, 2990733, 2990483, 2990439, 2990449, 2989804, 2989804, 2988773, 2987397, 2986694, 2986694, 2986296]
TT-RE-2T:[2961552, 2960642, 2959853, 2959303, 2958684, 2958684, 2958295, 2957834, 2956682, 2955442, 2955442, 2953915, 2952570, 2951528, 2950531, 2950531, 2949583, 2948707, 2947934, 2947338, 2947338, 2946886, 2946497, 2945850, 2945329, 2945329, 2944440, 2942858, 2941543, 2940463, 2940463, 2939620, 2938670, 2937800, 2937111, 2937111, 2936252, 2935894, 2935487, 2934909, 2934909, 2934567, 2933941]
PS-RE-2T:[3013384, 3012718, 3012101, 3012101, 3011424, 3010977, 3010397, 3010143, 3010143, 3009784, 3009363, 3009029, 3008605, 3008605, 3007699, 3006893, 3005815, 3004819, 3004819, 3004188, 3003432, 3002568, 3002051, 3002051, 3001389, 3000812, 3000190, 2999988, 2999988, 2999618, 2999064, 2998171, 2996990, 2996990, 2996036, 2995451, 2994632, 2993820, 2993820, 2992482, 2992482, 2991929, 2991634]
FI-RE-2T:[2925227, 2921441, 2921441, 2920013, 2918827, 2918827, 2916493, 2916493, 2915452, 2914484, 2914484, 2913753, 2912975, 2912362, 2911685, 2911685, 2910640, 2908873, 2907023, 2905601, 2905601, 2904321, 2903221, 2902004, 2900867, 2900867, 2900174, 2899432, 2898733, 2897981, 2897981, 2897190, 2896501, 2895190, 2893421, 2893421, 2891648, 2890119, 2888737, 2887695, 2887695, 2886714, 2885637]
PD-RE-2T:[2891408, 2891408, 2890791, 2890187, 2889681, 2889118, 2889118, 2888281, 2887095, 2885951, 2885095, 2885095, 2884237, 2883569, 2882634, 2882109, 2882109, 2881787, 2881607, 2881003, 2880487, 2880487, 2879988, 2879130, 2877804, 2876634, 2876634, 2875504, 2874798, 2874442, 2873915, 2873915, 2873562, 2873075, 2872718, 2872432, 2872432, 2872219, 2871730, 2871154, 2870166, 2870166, 2869054]
MW-RE-2T:[2759737, 2759165, 2759165, 2758601, 2758052, 2757563, 2757563, 2757563, 2757563, 2756476, 2756476, 2756476, 2756476, 2756476, 2756476, 2755161, 2754059, 2753799, 2753799, 2753703, 2753819, 2753812, 2753812, 2753343, 2752942, 2752689, 2752460, 2752460, 2752247, 2752481, 2752682, 2752886, 2752886, 2753108, 2754762, 2756772, 2758750, 2758750, 2760156, 2761243, 2762306, 2763400, 2763400]
MW-RE-2T:[2825397, 2825397, 2826018, 2825768, 2825057, 2824550, 2824550, 2824209, 2824163, 2824214, 2824569, 2824569, 2824831, 2825191, 2825767, 2826262, 2826262, 2826949, 2827716, 2828488, 2829471, 2829471, 2829774, 2829506, 2828909, 2828373, 2828373, 2828199, 2828254, 2828466, 2828685, 2828685, 2828960, 2829293, 2829969, 2830548, 2830548, 2831140, 2831787, 2832475, 2833141, 2833141, 2833700]
LG-RE-2T:[2825999, 2824488, 2823186, 2822121, 2821181, 2821181, 2820472, 2819885, 2819725, 2819741, 2819741, 2819663, 2819861, 2819916, 2819807, 2819807, 2818158, 2815542, 2813260, 2811560, 2811560, 2810859, 2810002, 2809125, 2808635, 2808635, 2808189, 2808083, 2808109, 2808339, 2808339, 2808164, 2808326, 2808570, 2808795, 2808795, 2807823, 2805639, 2803470, 2801807, 2801807, 2801109, 2800517]
T2-RE-2T:[2803477, 2803799, 2803759, 2803243, 2803243, 2802799, 2801997, 2800463, 2797646, 2797646, 2794236, 2791029, 2787753, 2785142, 2785142, 2783470, 2782554, 2782193, 2782528, 2782528, 2783297, 2783958, 2784245, 2784214, 2784214, 2784012, 2783508, 2781916, 2779764, 2779764, 2777961, 2776519, 2775387, 2774176, 2774176, 2773282, 2772581, 2771841, 2771120, 2771120, 2770330, 2769932, 2769484]
T3-RE-2T:[2770862, 2770079, 2769836, 2769586, 2769227, 2769227, 2769246, 2768995, 2768610, 2768850, 2768850, 2769125, 2769524, 2769797, 2769662, 2769662, 2769073, 2767935, 2767570, 2767012, 2767012, 2766262, 2765659, 2765344, 2765168, 2765168, 2764946, 2765062, 2765378, 2766031, 2766031, 2766703, 2766703, 2766685, 2766417, 2766417, 2764945, 2764945, 2764512, 2764416, 2764416, 2764375, 2764481]
PI-RE-1T:[2847091, 2846099, 2844986, 2844986, 2843669, 2842720, 2842012, 2841041, 2841041, 2840433, 2839656, 2839013, 2838485, 2838077, 2838077, 2837694, 2837295, 2836989, 2836151, 2836151, 2834808, 2833445, 2832269, 2832269, 2831314, 2830503, 2829648, 2828857, 2828857, 2828228, 2827776, 2827195, 2826757, 2826757, 2826577, 2826133, 2825447, 2823799, 2823799, 2822104, 2820675, 2819856, 2819005]
PD-RE-1T:[2828058, 2827033, 2826345, 2825685, 2825111, 2825111, 2824813, 2824303, 2823854, 2822790, 2822790, 2821319, 2819510, 2818461, 2817488, 2817488, 2816622, 2815809, 2814785, 2814207, 2814207, 2813433, 2812881, 2812544, 2812100, 2812100, 2811872, 2811664, 2811729, 2811224, 2811224, 2810000, 2808547, 2807391, 2806178, 2806178, 2805223, 2804319, 2803395, 2802742, 2802742, 2802202, 2801874]
IF-RE-1T:[2765529, 2764236, 2763170, 2763170, 2761588, 2760350, 2759096, 2758424, 2758424, 2757567, 2756014, 2753688, 2751680, 2750195, 2750195, 2748936, 2747678, 2746478, 2746478, 2745440, 2744348, 2743010, 2741884, 2741884, 2740875, 2739991, 2738690, 2736593, 2736593, 2734505, 2733065, 2731733, 2730358, 2730358, 2729253, 2728215, 2727290, 2726182, 2726182, 2724982, 2724156, 2723493, 2722800]
T2-RE-1T:[2763161, 2763598, 2763894, 2763894, 2764154, 2764293, 2764572, 2765052, 2765052, 2765595, 2765730, 2765506, 2765152, 2765152, 2764466, 2764135, 2764189, 2764785, 2764785, 2766096, 2766096, 2766508, 2766821, 2766821, 2767381, 2768219, 2768646, 2768939, 2768939, 2769382, 2769482, 2769397, 2769203, 2769203, 2769486, 2770198, 2770974, 2771244, 2771244, 2771167, 2771193, 2771516, 2771831]
T3-RE-1T:[2716093, 2714424, 2714424, 2714424, 2714264, 2714587, 2714998, 2714998, 2714998, 2715092, 2714996, 2714621, 2714621, 2714809, 2715207, 2715582, 2715734, 2715734, 2715374, 2715309, 2716332, 2717648, 2717648, 2718697, 2719398, 2720041, 2720317, 2720762, 2720762, 2721501, 2722041, 2722521, 2723163, 2723163, 2723903, 2723929, 2724163, 2724163, 2724424, 2724607, 2725808, 2724924, 2724924]
MW-RE-1T:[2876203, 2876018, 2876018, 2875146, 2874386, 2874096, 2873705, 2873705, 2872239, 2872239, 2867916, 2867916, 2867916, 2865840, 2863953, 2862354, 2861167, 2861167, 2859970, 2858674, 2857605, 2856879, 2856879, 2856398, 2855586, 2855063, 2854675, 2854675, 2853339, 2851031, 2848702, 2847227, 2847227, 2846709, 2846303, 2846464, 2845697, 2845697, 2844678, 2844459, 2845476, 2847293, 2847293]
TP-RE-1T:[2842471, 2842471, 2842445, 2842019, 2841781, 2841880, 2841880, 2842002, 2842194, 2841741, 2840578, 2840578, 2838998, 2837933, 2837314, 2836643, 2836643, 2835988, 2835742, 2835052, 2834744, 2834744, 2834581, 2834641, 2834688, 2834524, 2834524, 2834316, 2833246, 2831848, 2830617, 2830617, 2829834, 2828944, 2828362, 2827621, 2827621, 2827127, 2826692, 2826447, 2826352, 2826352, 2825720]
LG-RE-1T:[2864684, 2862694, 2861037, 2859721, 2858755, 2858755, 2857947, 2856985, 2856153, 2855418, 2855418, 2854872, 2854490, 2854001, 2853588, 2853588, 2853186, 2852593, 2851081, 2849472, 2849472, 2848174, 2847138, 2846490, 2845561, 2845561, 2844800, 2844191, 2843741, 2843601, 2843601, 2843242, 2842976, 2842637, 2842354, 2842354, 2841147, 2839681, 2838233, 2837570, 2837570, 2836895, 2836084]
LT-RE-1T:[2948833, 2947385, 2947385, 2945937, 2944870, 2943473, 2941831, 2941831, 2939410, 2937016, 2934794, 2933421, 2933421, 2931931, 2930502, 2929237, 2928214, 2928214, 2926768, 2926768, 2926195, 2925799, 2925799, 2924559, 2923020, 2920909, 2918899, 2918899, 2917387, 2916148, 2915227, 2914276, 2914276, 2913515, 2912883, 2912431, 2912097, 2912097, 2911801, 2911759, 2910912, 2909434, 2909434]
FI-RE-1T:[2931403, 2929376, 2927625, 2926377, 2925539, 2925539, 2924656, 2924030, 2923410, 2923410, 2923410, 2923355, 2923261, 2923346, 2923539, 2923539, 2922041, 2922041, 2920075, 2918010, 2918010, 2917124, 2916531, 2915860, 2915578, 2915578, 2915089, 2914716, 2914386, 2914555, 2914555, 2914995, 2915368, 2915850, 2915744, 2915744, 2914404, 2912246, 2910601, 2909843, 2909843, 2909252, 2908713]
PS-RE-1T:[2899248, 2897642, 2896547, 2896315, 2895910, 2895910, 2895641, 2895520, 2895270, 2895507, 2895507, 2895696, 2896027, 2896564, 2896970, 2896970, 2896458, 2894620, 2892789, 2891359, 2891359, 2890143, 2889506, 2888808, 2888390, 2888390, 2887795, 2887178, 2887208, 2887500, 2887500, 2887618, 2887538, 2887199, 2886109, 2886109, 2883588, 2881542, 2880059, 2879001, 2879001, 2878351, 2877287]
WT-RE-1T:[2844298, 2844298, 2844390, 2844187, 2842624, 2841117, 2841117, 2840052, 2839373, 2839153, 2838518, 2838518, 2838113, 2838003, 2837784, 2837742, 2837742, 2837912, 2838070, 2838126, 2837315, 2837315, 2835793, 2834359, 2833378, 2832999, 2832999, 2832631, 2832148, 2831735, 2831574, 2831574, 2831417, 2831445, 2831562, 2831699, 2831699, 2831514, 2830460, 2828934, 2828934, 2827722, 2826941]
TT-RE-1T:[2763313, 2762817, 2762495, 2762103, 2762103, 2761978, 2761853, 2761340, 2761562, 2761562, 2761438, 2760848, 2759895, 2758908, 2758908, 2758490, 2758093, 2757857, 2757583, 2757583, 2757467, 2757426, 2757361, 2756968, 2756968, 2756741, 2756798, 2756851, 2756510, 2756510, 2755391, 2753635, 2753635, 2752873, 2752873, 2752321, 2751804, 2751281, 2750802, 2750802, 2750684, 2750430, 2750286]
LP-RE-1T:[2845529, 2844293, 2844293, 2843097, 2842282, 2840861, 2838496, 2838496, 2835854, 2833702, 2832079, 2830723, 2830723, 2829210, 2827903, 2826661, 2825797, 2825797, 2824681, 2824339, 2823590, 2823020, 2823020, 2821196, 2818876, 2816814, 2815235, 2815235, 2813902, 2812684, 2811497, 2810261, 2810261, 2809381, 2808543, 2807949, 2807413, 2807413, 2806932, 2806015, 2803985, 2801704, 2801704]
