T3-RE-3T:[3128409, 3128409, 3128274, 3127970, 3128097, 3127926, 3127926, 3127740, 3127694, 3127529, 3127420, 3127420, 3127048, 3126048, 3126048, 3125345, 3125345, 3124621, 3124118, 3123555, 3122894, 3122894, 3122357, 3122142, 3121818, 3121449, 3121449, 3121360, 3121253, 3120952, 3120763, 3120763, 3120643, 3120656, 3120337, 3119677, 3119677, 3119024, 3118598, 3117896, 3117378, 3117378, 3116662]
LT-RE-3T:[3148487, 3148678, 3148678, 3149551, 3149551, 3149736, 3149736, 3150027, 3150402, 3150906, 3151425, 3151425, 3151652, 3152186, 3152870, 3153482, 3153482, 3153933, 3154072, 3154300, 3154300, 3154300, 3154446, 3154493, 3154559, 3154727, 3154727, 3154714, 3155064, 3155724, 3155741, 3155741, 3156156, 3156630, 3156988, 3157671, 3157671, 3158312, 3158907, 3159054, 3159289, 3159289, 3159482]
MW-RE-3T:[3165876, 3165719, 3165163, 3164748, 3164564, 3164564, 3164147, 3164208, 3164085, 3164085, 3164308, 3164472, 3164907, 3165109, 3165109, 3165293, 3165146, 3164838, 3164655, 3164655, 3164234, 3163829, 3163646, 3163239, 3163239, 3163008, 3163028, 3162993, 3163083, 3163083, 3163023, 3163286, 3163386, 3163607, 3163607, 3164050, 3164107, 3164689, 3164720, 3164720, 3164598, 3164661, 3164481]
PS-RE-3T:[3157452, 3157201, 3157050, 3157125, 3157125, 3157316, 3157347, 3157458, 3157824, 3157824, 3158157, 3158391, 3158662, 3158899, 3158899, 3158922, 3158690, 3158451, 3158381, 3158381, 3158039, 3157956, 3157662, 3157442, 3157442, 3157633, 3157715, 3157778, 3157778, 3157914, 3158008, 3158141, 3158603, 3158603, 3158620, 3158451, 3158192, 3157918, 3157918, 3157817, 3157538, 3157402, 3157357]
FI-RE-3T:[3167900, 3167527, 3167284, 3167284, 3167298, 3167293, 3167530, 3167390, 3167390, 3167511, 3167652, 3167796, 3167964, 3167964, 3168322, 3168139, 3167871, 3167343, 3167343, 3166883, 3166688, 3166491, 3166215, 3166215, 3166249, 3166126, 3165868, 3166237, 3166237, 3166425, 3166593, 3166857, 3167152, 3167152, 3167618, 3167891, 3168256, 3168652, 3168652, 3168428, 3168399, 3168064, 3167886]
TP-RE-3T:[3177407, 3176765, 3176765, 3176559, 3176257, 3176119, 3175828, 3175828, 3175613, 3175533, 3175588, 3175350, 3175350, 3174507, 3173934, 3173356, 3172759, 3172759, 3172108, 3171596, 3171133, 3170959, 3170959, 3170466, 3170202, 3170009, 3170016, 3170016, 3169899, 3169897, 3169904, 3168982, 3168982, 3168489, 3167612, 3167055, 3166407, 3166407, 3165982, 3165559, 3165188, 3164858, 3164858]
WT-RE-3T:[3153264, 3153466, 3153268, 3153268, 3152870, 3152677, 3152317, 3152138, 3152138, 3151940, 3151775, 3151739, 3151814, 3151814, 3151752, 3151827, 3152150, 3152196, 3152196, 3152585, 3152745, 3153011, 3153421, 3153421, 3153822, 3154100, 3153697, 3153296, 3153296, 3152987, 3152797, 3152683, 3152316, 3152316, 3152074, 3151953, 3152033, 3151966, 3151966, 3151886, 3151874, 3152018, 3152150]
LP-RE-3T:[3150532, 3150811, 3150972, 3151274, 3151274, 3151257, 3150878, 3150309, 3149985, 3149985, 3149388, 3149000, 3149044, 3148915, 3148915, 3148655, 3148583, 3148792, 3148766, 3148766, 3149248, 3149272, 3149620, 3150166, 3150166, 3150284, 3150441, 3150438, 3150442, 3150442, 3150152, 3150156, 3150052, 3150133, 3150133, 3150294, 3150476, 3150606, 3150847, 3150847, 3151241, 3151653, 3152220]
PD-RE-3T:[3194865, 3194865, 3194345, 3193899, 3193614, 3193614, 3193083, 3192765, 3192569, 3192508, 3192508, 3192372, 3192489, 3192575, 3192636, 3192636, 3192881, 3192869, 3192777, 3192437, 3192437, 3191806, 3191109, 3190689, 3190461, 3190461, 3189825, 3189372, 3189471, 3189361, 3189361, 3189232, 3189133, 3189310, 3189505, 3189505, 3189900, 3189938, 3190270, 3190539, 3190539, 3190452, 3190197]
T2-RE-3T:[3146998, 3146800, 3147025, 3147131, 3147131, 3147116, 3147655, 3147904, 3147766, 3147766, 3147364, 3147022, 3146605, 3146587, 3146587, 3146080, 3146211, 3145962, 3146188, 3146188, 3146440, 3146908, 3147231, 3147496, 3147496, 3147734, 3148219, 3148635, 3149103, 3149103, 3149706, 3149927, 3149780, 3149625, 3149625, 3149468, 3149669, 3149840, 3149856, 3149856, 3150159, 3150529, 3151035]
