LP-RE-2T:[2488439, 2488875, 2489386, 2489386, 2489755, 2489584, 2489537, 2489326, 2489326, 2489036, 2488948, 2489150, 2489256, 2489256, 2489416, 2489593, 2489854, 2489979, 2489979, 2490245, 2490456, 2490959, 2491335, 2491335, 2491502, 2491137, 2490935, 2490679, 2490679, 2490454, 2490513, 2490618, 2490707, 2490824, 2490824, 2491072, 2491243, 2491403, 2491403, 2491876, 2492213, 2493064, 2493064]
IF-RE-2T:[2479390, 2479096, 2479096, 2478788, 2478220, 2478256, 2478256, 2478375, 2478375, 2478422, 2478519, 2478519, 2478855, 2479279, 2479458, 2479986, 2479986, 2480114, 2480038, 2479709, 2479401, 2479401, 2479194, 2478983, 2478967, 2478977, 2478977, 2479326, 2479270, 2479441, 2479697, 2479697, 2480091, 2480509, 2481042, 2481392, 2481392, 2481724, 2481376, 2481105, 2480783, 2480783, 2480342]
WT-RE-2T:[2495306, 2495306, 2495015, 2495068, 2494760, 2494240, 2494240, 2493945, 2493298, 2493298, 2493387, 2493387, 2493232, 2492105, 2492105, 2491342, 2491342, 2490658, 2489665, 2489665, 2489365, 2489365, 2489071, 2488975, 2488771, 2488828, 2488749, 2488885, 2488816, 2488539, 2488539, 2487841, 2486577, 2486227, 2486227, 2485697, 2485623, 2485439, 2485439, 2485411, 2485371, 2485492, 2485618]
PI-RE-2T:[2477574, 2477610, 2477735, 2477865, 2478099, 2478290, 2478694, 2478970, 2479417, 2479417, 2479804, 2480478, 2480954, 2481479, 2481513, 2481088, 2480671, 2480671, 2480671, 2480578, 2480692, 2480778, 2481123, 2481349, 2481556, 2481914, 2482254, 2482254, 2482680, 2483210, 2483778, 2484302, 2484302, 2484806, 2484701, 2484475, 2484063, 2484063, 2483770, 2483576, 2483583, 2483654, 2483654]
LT-RE-2T:[2500232, 2500517, 2500805, 2500805, 2501269, 2501797, 2502244, 2502319, 2502319, 2502249, 2501886, 2501512, 2501210, 2501210, 2501142, 2501321, 2501365, 2501456, 2501456, 2501726, 2501726, 2502118, 2502297, 2502297, 2502757, 2502963, 2503527, 2503914, 2503914, 2504232, 2503922, 2503585, 2503216, 2503216, 2503003, 2502899, 2503056, 2503033, 2503033, 2503156, 2503229, 2503401, 2503722]
TP-RE-2T:[2488894, 2488779, 2488553, 2488530, 2488530, 2488650, 2488808, 2488934, 2489049, 2489049, 2489289, 2489524, 2489904, 2490266, 2490266, 2490329, 2490172, 2489885, 2489345, 2489345, 2489072, 2489063, 2488816, 2488902, 2488902, 2488966, 2489118, 2489249, 2489312, 2489312, 2489741, 2489243, 2488944, 2489426, 2489604, 2490170, 2489352, 2489161, 2489161, 2488958, 2488800, 2488631, 2488634]
TT-RE-2T:[2481071, 2481071, 2480715, 2480174, 2479558, 2478998, 2478998, 2478629, 2478304, 2478341, 2478395, 2477678, 2477049, 2476409, 2476409, 2476030, 2475806, 2475386, 2475375, 2475393, 2475624, 2475819, 2475819, 2476078, 2476239, 2476170, 2475792, 2474253, 2473109, 2473109, 2472899, 2472629, 2472465, 2472928, 2472928, 2472985, 2473329, 2474127, 2474127, 2474685, 2472176, 2471811, 2471579]
PS-RE-2T:[2487661, 2487795, 2490155, 2491026, 2490710, 2490233, 2490278, 2490299, 2490247, 2490230, 2490454, 2491493, 2491747, 2491747, 2491745, 2491190, 2489563, 2489699, 2490033, 2490407, 2490437, 2490437, 2489822, 2488089, 2487760, 2487902, 2488311, 2488901, 2488799, 2486987, 2486492, 2487251, 2487649, 2489047, 2489308, 2488825, 2487718, 2486561, 2487110, 2490492, 2488876, 2489176, 2489433]
FI-RE-2T:[2496723, 2497218, 2495066, 2494876, 2494875, 2495211, 2495844, 2496129, 2496295, 2496295, 2495721, 2494055, 2493530, 2493980, 2494439, 2494439, 2495052, 2495651, 2496070, 2496577, 2495425, 2495004, 2494518, 2494074, 2494061, 2494061, 2494002, 2493908, 2493999, 2493999, 2494647, 2495316, 2495650, 2496111, 2497072, 2497072, 2497537, 2497441, 2497133, 2496739, 2496739, 2496329, 2495869]
PD-RE-2T:[2483463, 2483898, 2483898, 2484096, 2484096, 2484302, 2484644, 2485220, 2485657, 2486240, 2486240, 2486665, 2486173, 2485755, 2485755, 2485270, 2484930, 2484756, 2484977, 2484977, 2485098, 2485177, 2485604, 2485604, 2485781, 2486345, 2486824, 2487475, 2487475, 2488008, 2488370, 2488494, 2488163, 2488163, 2487805, 2487497, 2487376, 2487529, 2487529, 2487712, 2488019, 2488390, 2488630]
MW-RE-2T:[2514198, 2514396, 2514626, 2515106, 2515106, 2515541, 2516013, 2515580, 2515390, 2515305, 2515350, 2515406, 2515406, 2515593, 2515696, 2515860, 2515999, 2515999, 2516443, 2516314, 2515857, 2515857, 2515414, 2515301, 2515276, 2515276, 2515166, 2515399, 2515519, 2515599, 2515599, 2515860, 2516028, 2516294, 2516033, 2515612, 2515129, 2514791, 2514424, 2514424, 2514445, 2514432, 2514244]
LG-RE-2T:[2523889, 2523349, 2523349, 2523072, 2522711, 2522340, 2521938, 2521938, 2521786, 2521791, 2521625, 2521098, 2521098, 2520078, 2519238, 2518073, 2517076, 2517076, 2516387, 2516030, 2515595, 2515038, 2515038, 2514598, 2514224, 2514061, 2513863, 2513863, 2513684, 2512924, 2511671, 2510383, 2510383, 2509480, 2508359, 2507464, 2507034, 2507034, 2506173, 2505707, 2505209, 2504632, 2504632]
T2-RE-2T:[2481968, 2482559, 2482467, 2482118, 2481962, 2481794, 2481686, 2481686, 2482363, 2482363, 2482480, 2483215, 2483613, 2483684, 2483114, 2482678, 2482140, 2482050, 2482050, 2482120, 2482120, 2482226, 2482377, 2482741, 2482985, 2483418, 2483558, 2484088, 2484385, 2484032, 2483572, 2483304, 2482944, 2482676, 2482556, 2482571, 2482571, 2482532, 2482601, 2482792, 2482951, 2482951, 2483335]
